date,target_date,fold_index,return_valid,held_missing_return_count,gross_return,strict_gross_return,turnover,net_return_0bps,conditional_wealth_0bps,drawdown_0bps,net_return_5bps,conditional_wealth_5bps,drawdown_5bps,net_return_10bps,conditional_wealth_10bps,drawdown_10bps,net_return_20bps,conditional_wealth_20bps,drawdown_20bps
2022-01-10,2022-01-11,13,True,0,-0.007083494899793721,-0.007083494899793721,0.4444444440305233,-0.007083494899793721,1.0536086316752282,0.24612871195775143,-0.007305717121808983,0.4995657651471458,0.5216724206203922,-0.007527939343824244,0.2368185149886457,0.770499999378145,-0.007972383787854767,0.05318513867035865,0.9476514318720451
2022-01-11,2022-01-12,13,True,0,0.0018160353809958463,0.0018160353809958463,0.5353535348549485,0.0018160353809958463,1.0555220222280732,0.24475965502594965,0.001548358613568372,0.5003392721026552,0.5209317979927526,0.001280681846140898,0.23712180416162168,0.7702060828936592,0.0007453283112859492,0.05322477905994934,0.9476124150021641
2022-01-12,2022-01-13,13,True,0,0.01152461097940552,0.01152461097940552,0.6363636357709765,0.01152461097940552,1.0676865029144473,0.23605580385417158,0.011206429161520032,0.5059462887122,0.5155631541234216,0.010888247343634543,0.23970364501590227,0.7677040298861427,0.010251883707863566,0.053770433305248666,0.9470753435730305
2022-01-13,2022-01-14,13,True,0,-0.004142823230189893,-0.004142823230189893,0.4949494944885373,-0.004142823230189893,1.0632632664676132,0.2392206896165333,-0.004390297977434161,0.5037250337441765,0.5176899762280682,-0.00463777272467843,0.2385919539890415,0.7687813658003895,-0.005132722219166967,0.05349444460748858,0.947346991133015
2022-01-14,2022-01-18,13,True,0,0.007110217133132078,0.007110217133132078,0.3838383834809065,0.007110217133132078,1.0708232991618811,0.2338113835293124,0.006918297941391625,0.5072099536081562,0.5143532117834944,0.006726378749651171,0.24019681383819116,0.7672261016927858,0.006342540366170265,0.05383373528177744,0.9470130372988759
2022-01-18,2022-01-19,13,True,0,0.009532328251663166,0.009532328251663166,0.4444444440305233,0.009532328251663166,1.081030738349021,0.22650782213442622,0.009310106029647904,0.511932132055541,0.5098317886922407,0.009087883807632643,0.24237969457331623,0.7651106795515201,0.00864343936360212,0.05429904390840169,0.9465550476997072
2022-01-19,2022-01-20,13,True,0,0.0035189595389052697,0.0035189595389052697,0.4848484843969345,0.0035189595389052697,1.0848348417775842,0.22378593445685746,0.0032765352967068025,0.5136094957557393,0.5082257352465671,0.0030341110545083353,0.24311510148400947,0.7643979992677615,0.002549262570111401,0.05443746642863021,0.9464188024832467
2022-01-20,2022-01-21,13,True,0,0.012846151470987303,0.012846151470987303,0.5353535348549485,0.012846151470987303,1.0987707944760634,0.21381457099697954,0.01257847470355983,0.520069919805611,0.5020399650975044,0.012310797936132354,0.24610804237360143,0.7614975506433984,0.011775444401277407,0.055078491787906955,0.9457878600709343
2022-01-21,2022-01-24,13,True,0,0.005972904090059292,0.005972904090059292,0.5050505045801401,0.005972904090059292,1.1053336470484272,0.20911876083254233,0.005720378837769222,0.5230449167690274,0.49919144505179325,0.005467853585479152,0.24745372511550917,0.7601934541705384,0.0049628030808990115,0.05535183549664325,0.9455188158958722
2022-01-24,2022-01-25,13,True,0,-0.009165787846374092,-0.009165787846374092,0.6363636357709765,-0.009165787846374092,1.0952023933401223,0.2163678104824288,-0.00948396966425958,0.5180843746453448,0.5039410981945236,-0.009802151482145069,0.24502814621710586,0.7625440742591687,-0.010438515117916046,0.054774044525007136,0.9460875185597851
2022-01-25,2022-01-26,13,True,0,0.005711616199310031,0.005711616199310031,0.7373737366870046,0.005711616199310031,1.1014577690714469,0.2118920041744794,0.005342929330966529,0.520852462846553,0.5012906905381801,0.004974242462623027,0.2462469756265568,0.7613629109103471,0.004236868725936022,0.055006114961248166,0.9458590984532335
2022-01-26,2022-01-27,13,True,0,0.008325848486069789,0.008325848486069789,0.5858585853129625,0.008325848486069789,1.11062833957054,0.20533033641057608,0.008032919193413307,0.5250364285922896,0.49728459895427035,0.007739989900756826,0.2481529247309983,0.7595158622508472,0.007154131315443864,0.055399635930833344,0.9454717673340314
2022-01-27,2022-01-28,13,True,0,-0.0026017222383007067,-0.0026017222383007067,0.5252525247633457,-0.0026017222383007067,1.1077387931209925,0.20739784614643952,-0.0028643485006823797,0.5235325412852476,0.4987245510595256,-0.0031269747630640523,0.24737695679798394,0.760267850080506,-0.0036522272878273983,0.055197303868751046,0.945670916833331
